 1.2592	-11.3064
 1.2639	-11.2246
 1.2686	-11.1457
 1.2733	-11.0700
 1.2780	-10.9976
 1.2827	-10.9287
 1.2875	-10.8636
 1.2922	-10.8024
 1.2969	-10.7453
 1.3016	-10.6925
 1.3063	-10.6442
 1.3110	-10.6004
 1.3157	-10.5614
 1.3205	-10.5273
 1.3252	-10.4983
 1.3299	-10.4744
 1.3346	-10.4557
 1.3393	-10.4434
 1.3440	-10.4393

 0.0050	-10.4315
 0.0100	-10.4332
 0.0150	-10.4380
 0.0200	-10.4444
 0.0250	-10.4522
 0.0300	-10.4616
 0.0350	-10.4729
 0.0400	-10.4861
 0.0450	-10.5013
 0.0500	-10.5183
 0.0550	-10.5371
 0.0600	-10.5577
 0.0650	-10.5801
 0.0700	-10.6042
 0.0750	-10.6299
 0.0800	-10.6572
 0.0850	-10.6860
 0.0900	-10.7162
 0.0950	-10.7478
 0.1000	-10.7808
 0.1050	-10.8149
 0.1100	-10.8503
 0.1150	-10.8868
 0.1200	-10.9242
 0.1250	-10.9627
 0.1300	-11.0021
 0.1350	-11.0422
 0.1400	-11.0832
 0.1450	-11.1248
 0.1500	-11.1670
 0.1550	-11.2099
 0.1600	-11.2532
 0.1650	-11.2969
 0.1700	-11.3410
 0.1750	-11.3854
 0.1800	-11.4301
 0.1850	-11.4749
 0.1900	-11.5199
 0.1950	-11.5650
 0.2000	-11.6101
 0.2050	-11.6552
 0.2100	-11.7003
 0.2150	-11.7452
 0.2200	-11.7900
 0.2250	-11.8346
 0.2300	-11.8678
 0.2350	-11.8186
 0.2400	-11.7686
 0.2450	-11.7176
 0.2500	-11.6656
 0.2550	-11.6128
 0.2600	-11.5590
 0.2650	-11.5044
 0.2700	-11.4489
 0.2750	-11.3925
 0.2800	-11.3353
 0.2850	-11.2773
 0.2900	-11.2185
 0.2950	-11.1589
 0.3000	-11.0986
 0.3050	-11.0376
 0.3100	-10.9759
 0.3150	-10.9135
 0.3200	-10.8505
 0.3250	-10.7870
 0.3300	-10.7229
 0.3350	-10.6584
 0.3400	-10.5934
 0.3450	-10.5281
 0.3500	-10.4625
 0.3550	-10.3966
 0.3600	-10.3305
 0.3650	-10.2644
 0.3700	-10.1982
 0.3750	-10.1322
 0.3800	-10.0664
 0.3850	-10.0008
 0.3900	 -9.9358
 0.3950	 -9.8712
 0.4000	 -9.8074
 0.4050	 -9.7445
 0.4100	 -9.6826
 0.4150	 -9.6219
 0.4200	 -9.5626
 0.4250	 -9.5049
 0.4300	 -9.4489
 0.4350	 -9.3951
 0.4400	 -9.3434
 0.4450	 -9.2942
 0.4500	 -9.2478
 0.4550	 -9.2044
 0.4600	 -9.1641
 0.4650	 -9.1273
 0.4700	 -9.0942
 0.4750	 -9.0650
 0.4800	 -9.0399
 0.4850	 -9.0191
 0.4900	 -9.0028
 0.4950	 -8.9910
 0.5000	 -8.9839
 0.5037	 -8.9816
 0.5075	 -8.9814
